problem,algorithm,noise_pct,trial,igd_auc,final_igd,n_batches
ZDT2,Traditional_NEHVI,1,1,28.726772869683646,1.4672568677294158,12
ZDT2,Traditional_NEHVI,1,2,22.412370447371714,2.0374882224883373,12
ZDT2,Traditional_NEHVI,1,3,13.694214361397856,0.7022674031486079,12
ZDT2,Traditional_NEHVI,1,4,22.59863231233522,1.3607571187509002,12
ZDT2,Traditional_NEHVI,1,5,12.753407642234201,1.0889833414267138,12
ZDT2,Traditional_NEHVI,1,6,21.14699709916372,1.3419135476566182,12
ZDT2,Traditional_NEHVI,1,7,15.459254011986474,1.1287684907818458,12
ZDT2,Traditional_NEHVI,1,8,15.898809256524359,0.9085033860871061,12
ZDT2,Traditional_NEHVI,1,9,21.548370000850763,1.3902174194097265,12
ZDT2,Traditional_NEHVI,5,0,20.18117097788619,1.388081262968805,12
ZDT2,Traditional_NEHVI,5,1,11.05572540071381,0.9597637284060715,12
ZDT2,Traditional_NEHVI,5,2,18.018062844373816,0.9969143225203008,12
ZDT2,Traditional_NEHVI,5,3,6.000820881960301,0.5455291710873001,12
ZDT2,Traditional_NEHVI,5,4,15.247178378788126,1.312653756873638,12
ZDT2,Traditional_NEHVI,5,5,13.604468044956658,1.0883574435965329,12
ZDT2,Traditional_NEHVI,5,6,11.76582392206702,0.7116791733022538,12
ZDT2,Traditional_NEHVI,5,7,12.874080186544795,1.0030480266075734,12
ZDT2,Traditional_NEHVI,5,8,3.488594260115366,0.2758781204322819,12
ZDT2,Traditional_NEHVI,5,9,16.450717359048305,1.4217964553326123,12
ZDT2,Traditional_NEHVI,10,0,7.05217027566172,0.5450143138437723,12
ZDT2,Traditional_NEHVI,10,1,10.864631565741973,0.9447505709340845,12
ZDT2,Traditional_NEHVI,10,2,19.346153099950598,1.0946943560981424,12
ZDT2,Traditional_NEHVI,10,3,8.79994931250627,0.7632661977695318,12
ZDT2,Traditional_NEHVI,10,4,11.674541154425706,0.9161871283752115,12
ZDT2,Traditional_NEHVI,10,5,10.574090018472017,0.7158876974971021,12
ZDT2,Traditional_NEHVI,10,6,14.072453832480589,1.152631020425056,12
ZDT2,Traditional_NEHVI,10,7,18.42848064500942,1.3578346286024847,12
ZDT2,Traditional_NEHVI,10,8,16.744192061490814,0.9640934434237981,12
ZDT2,Traditional_NEHVI,10,9,15.672282391750736,1.3529906733636836,12
ZDT2,Traditional_NEHVI,20,0,11.871522576080594,0.9772723278848917,12
ZDT2,Traditional_NEHVI,20,1,16.119245690876497,1.258760823341031,12
ZDT2,Traditional_NEHVI,20,2,16.338980660066042,1.3333810514794247,12
ZDT2,Traditional_NEHVI,20,3,14.52399496855374,1.1527812764253187,12
ZDT2,Traditional_NEHVI,20,4,10.646731665658264,0.7826737240238529,12
ZDT2,Traditional_NEHVI,20,5,14.300204373468281,0.8945316664296653,12
ZDT2,Traditional_NEHVI,20,6,19.220689862842814,1.18694278601583,12
ZDT2,Traditional_NEHVI,20,7,13.903370450136764,1.0004401122730244,12
ZDT2,Traditional_NEHVI,20,8,12.196806101375891,0.9143987798005428,12
ZDT2,Traditional_NEHVI,20,9,9.825932584753417,0.7643728061966228,12
ZDT3,EGBO,0,0,0.10214052258738981,0.00672672776986089,12
ZDT3,EGBO,0,1,0.16564823666872242,0.009390810078044825,12
ZDT3,EGBO,0,2,0.059911445845734476,0.003924109112009653,12
ZDT3,EGBO,0,3,0.11478412421900319,0.008480384004040524,12
ZDT3,EGBO,0,4,0.12571900953851417,0.008600891902903826,12
ZDT3,EGBO,0,5,0.10988637608208074,0.006557751333382869,12
ZDT3,EGBO,0,6,0.11301143793957003,0.008141857020031984,12
ZDT3,EGBO,0,7,0.11286235977622709,0.007392226673149827,12
ZDT3,EGBO,0,8,0.04319675753598579,0.0037029436324482546,12
ZDT3,EGBO,0,9,0.08341868009149077,0.004826823150807083,12
ZDT3,EGBO,1,0,0.08773895678893141,0.004784009414379546,12
ZDT3,EGBO,1,1,0.12308523142279072,0.00764799784922685,12
ZDT3,EGBO,1,2,0.09362422621321723,0.006327570246235733,12
ZDT3,EGBO,1,3,0.1284534586697449,0.008832294733493057,12
ZDT3,EGBO,1,4,0.1366598286703313,0.008630613458730549,12
ZDT3,EGBO,1,5,0.08441813538772952,0.006730901790716271,12
ZDT3,EGBO,1,6,0.1822543157932225,0.012233566682824595,12
ZDT3,EGBO,1,7,0.12045754634037514,0.006962261251451901,12
ZDT3,EGBO,1,8,0.09636416607185495,0.006973004712809806,12
ZDT3,EGBO,1,9,0.07093387447983207,0.00450894724368695,12
ZDT3,EGBO,5,0,0.06396816580592726,0.005224437885307406,12
ZDT3,EGBO,5,1,0.10686694696707642,0.006149673192832148,12
ZDT3,EGBO,5,2,0.10510725774208021,0.007409276681220475,12
ZDT3,EGBO,5,3,0.11233315558091951,0.00859466994181994,12
ZDT3,EGBO,5,4,0.14028204927508753,0.007653949044612377,12
ZDT3,EGBO,5,5,0.08702298148796558,0.005581082101629333,12
ZDT3,EGBO,5,6,0.1499818201882921,0.010036823873469505,12
ZDT3,EGBO,5,7,0.13267907867013515,0.007923035955449622,12
ZDT3,EGBO,5,8,0.06482148797144346,0.0038859582450362197,12
ZDT3,EGBO,5,9,0.06333966948477462,0.004059836787086568,12
ZDT3,EGBO,10,0,0.08235273437217053,0.005516352906472787,12
ZDT3,EGBO,10,1,0.10821680391565398,0.006183081871344692,12
ZDT3,EGBO,10,2,0.06986443435739931,0.004748559985978205,12
ZDT3,EGBO,10,3,0.11554405309251006,0.006972548003355573,12
ZDT3,EGBO,10,4,0.0990827031932931,0.007046359865704819,12
ZDT3,EGBO,10,5,0.08226009939159769,0.005389913192514546,12
ZDT3,EGBO,10,6,0.12850971983801304,0.007259684123979237,12
ZDT3,EGBO,10,7,0.08392284938012558,0.005566394888695384,12
ZDT3,EGBO,10,8,0.04950565944667885,0.0030977880025872717,12
ZDT3,EGBO,10,9,0.07172202718800667,0.005083062079200469,12
ZDT3,EGBO,20,0,0.04571762834465324,0.0032648603246927424,12
ZDT3,EGBO,20,1,0.08388333273167452,0.004837933344813583,12
ZDT3,EGBO,20,2,0.09610981029550537,0.007168309254606744,12
ZDT3,EGBO,20,3,0.14356451916466498,0.007338705726827607,12
ZDT3,EGBO,20,4,0.10923650951425452,0.007000506031597789,12
ZDT3,EGBO,20,5,0.12557062411996894,0.006867038380570836,12
ZDT3,EGBO,20,6,0.1290160948696204,0.007953270291801038,12
ZDT3,EGBO,20,7,0.12071669144407768,0.008412270840529387,12
ZDT3,EGBO,20,8,0.06797893319418684,0.0040446184578039335,12
ZDT3,EGBO,20,9,0.05444922396142178,0.0033936700059045612,12
ZDT3,NEHVI_AGE2,0,0,0.08413322461318345,0.0051039866270761805,12
ZDT3,NEHVI_AGE2,0,1,0.19818205507017989,0.012949024787911875,12
ZDT3,NEHVI_AGE2,0,2,0.12515698564709882,0.007819736500086268,12
ZDT3,NEHVI_AGE2,0,3,0.24964158885408624,0.02039469861611916,12
ZDT3,NEHVI_AGE2,0,4,0.10693518233317714,0.006735743147415945,12
ZDT3,NEHVI_AGE2,1,0,0.09214453337244778,0.005841297830386117,12
ZDT3,NEHVI_AGE2,1,1,0.13630845018164733,0.008398187026191913,12
ZDT3,NEHVI_AGE2,1,2,0.19690832890250923,0.010769613494263598,12
ZDT3,NEHVI_AGE2,1,3,0.12055591288336423,0.007355125009695097,12
ZDT3,NEHVI_AGE2,1,4,0.09418442214920403,0.005617407137709745,12
ZDT3,NEHVI_AGE2,5,0,0.10151435494353314,0.006356506152554229,12
ZDT3,NEHVI_AGE2,5,1,0.11839532199605546,0.007478072296071633,12
ZDT3,NEHVI_AGE2,5,2,0.07313748711205077,0.005036868344839699,12
ZDT3,NEHVI_AGE2,5,3,0.08489034976953766,0.006443136876388856,12
ZDT3,NEHVI_AGE2,5,4,0.12066689532761041,0.0071786192867210295,12
ZDT3,NEHVI_AGE2,10,0,0.0946508780095986,0.005204714223381839,12
ZDT3,NEHVI_AGE2,10,1,0.13510337017746235,0.007789672942332324,12
ZDT3,NEHVI_AGE2,10,2,0.11974646181981866,0.006730584656989712,12
ZDT3,NEHVI_AGE2,10,3,0.10915089969891427,0.007829375624919045,12
ZDT3,NEHVI_AGE2,10,4,0.05557239100620388,0.003645450034698947,12
ZDT3,NEHVI_AGE2,20,0,0.06416590703035878,0.0036371856019757616,12
ZDT3,NEHVI_AGE2,20,1,0.17889728524867074,0.009158975095617725,12
ZDT3,NEHVI_AGE2,20,2,0.11714719629380978,0.008562780224983146,12
ZDT3,NEHVI_AGE2,20,3,0.14402731358066564,0.007303697899778749,12
ZDT3,NEHVI_AGE2,20,4,0.13765622257805435,0.007627827427168354,12
ZDT3,NEHVI_SMS,0,0,0.12226782477379122,0.008075514148367978,12
ZDT3,NEHVI_SMS,0,1,0.11669173741404731,0.009398298485511406,12
ZDT3,NEHVI_SMS,0,2,0.11581150085076451,0.008551570003493115,12
ZDT3,NEHVI_SMS,0,3,0.11655140777086209,0.00898331219611039,12
ZDT3,NEHVI_SMS,0,4,0.13018367770129488,0.008610135508248932,12
ZDT3,NEHVI_SMS,1,0,0.050061219493030606,0.003980547591861606,12
ZDT3,NEHVI_SMS,1,1,0.1669220543586109,0.009727843552027734,12
ZDT3,NEHVI_SMS,1,2,0.10829459790483072,0.007542454518984328,12
ZDT3,NEHVI_SMS,1,3,0.11210564588295412,0.007269251803718769,12
ZDT3,NEHVI_SMS,1,4,0.16472984945428415,0.011358699096884103,12
ZDT3,NEHVI_SMS,5,0,0.06521081236171056,0.00456973402684112,12
ZDT3,NEHVI_SMS,5,1,0.11355749409834835,0.006056182760101869,12
ZDT3,NEHVI_SMS,5,2,0.12271407865252866,0.008489489036720546,12
ZDT3,NEHVI_SMS,5,3,0.10437441217400875,0.0070478337686662295,12
ZDT3,NEHVI_SMS,5,4,0.12217753269677543,0.006980636374418513,12
ZDT3,NEHVI_SMS,10,0,0.08957399575075875,0.005831501863522936,12
ZDT3,NEHVI_SMS,10,1,0.12810784963186994,0.008265245183552834,12
ZDT3,NEHVI_SMS,10,2,0.08481846803555546,0.005665971906375977,12
ZDT3,NEHVI_SMS,10,3,0.07414193658188926,0.005108901985745041,12
ZDT3,NEHVI_SMS,10,4,0.07518571102266859,0.005496241870850894,12
ZDT3,NEHVI_SMS,20,0,0.057691075832670004,0.0039026264040793184,12
ZDT3,NEHVI_SMS,20,1,0.12390493680754494,0.008456162956341098,12
ZDT3,NEHVI_SMS,20,2,0.09131784238681964,0.00574627050190818,12
ZDT3,NEHVI_SMS,20,3,0.196358204388597,0.011685513450021242,12
ZDT3,NEHVI_SMS,20,4,0.09286272579322213,0.006732241454694514,12
ZDT3,Traditional_NEHVI,0,0,0.12595961484680485,0.010682433027169976,12
ZDT3,Traditional_NEHVI,0,1,0.0498239700538868,0.004283446565300877,12
ZDT3,Traditional_NEHVI,0,2,0.06519394311777464,0.005178851386976731,12
ZDT3,Traditional_NEHVI,0,3,0.05696185463127752,0.00312188286954245,12
ZDT3,Traditional_NEHVI,0,4,0.07566683402866431,0.004701277571381978,12
ZDT3,Traditional_NEHVI,0,5,0.05321028154224299,0.0038718877293300235,12
ZDT3,Traditional_NEHVI,0,6,0.1139559603718514,0.006742961056350608,12
ZDT3,Traditional_NEHVI,0,7,0.052697684304631204,0.0043567873301097425,12
ZDT3,Traditional_NEHVI,0,8,0.08864347633230907,0.005750553895213641,12
ZDT3,Traditional_NEHVI,0,9,0.04520082702808947,0.003084653967842851,12
ZDT3,Traditional_NEHVI,1,0,0.0889877710448558,0.005242904086693195,12
ZDT3,Traditional_NEHVI,1,1,0.0484883766771437,0.003147455938481172,12
ZDT3,Traditional_NEHVI,1,2,0.04535911664240513,0.003254138501195616,12
ZDT3,Traditional_NEHVI,1,3,0.03618461206224581,0.0024048310292870767,12
ZDT3,Traditional_NEHVI,1,4,0.05599582501782955,0.0037735258444310314,12
ZDT3,Traditional_NEHVI,1,5,0.052284473485039375,0.003351580663316135,12
ZDT3,Traditional_NEHVI,1,6,0.045200449305378775,0.0027806772370422292,12
ZDT3,Traditional_NEHVI,1,7,0.29907297550464035,0.018242577867121745,12
ZDT3,Traditional_NEHVI,1,8,0.06598423756780182,0.004965638022601931,12
ZDT3,Traditional_NEHVI,1,9,0.07270350390959247,0.00473480155650766,12
ZDT3,Traditional_NEHVI,5,0,0.04905626819851908,0.003917031999354649,12
ZDT3,Traditional_NEHVI,5,1,0.10241922448753979,0.00773265475752209,12
ZDT3,Traditional_NEHVI,5,2,0.051337308709528746,0.0038487545338488816,12
ZDT3,Traditional_NEHVI,5,3,0.09385238073384085,0.006388784398902397,12
ZDT3,Traditional_NEHVI,5,4,0.11296674808027939,0.005533037126888017,12
ZDT3,Traditional_NEHVI,5,5,0.1628866095175145,0.012988530637367456,12
ZDT3,Traditional_NEHVI,5,6,0.05504588046215672,0.0032855317721565054,12
ZDT3,Traditional_NEHVI,5,7,0.21217446478397423,0.014631702822540822,12
ZDT3,Traditional_NEHVI,5,8,0.09242078943244501,0.0065494314381771635,12
ZDT3,Traditional_NEHVI,5,9,0.04670968644318661,0.0030772396909591053,12
ZDT3,Traditional_NEHVI,10,0,0.040520295369201674,0.0034413811381732696,12
ZDT3,Traditional_NEHVI,10,1,0.06904482030508234,0.003994767602178964,12
ZDT3,Traditional_NEHVI,10,2,0.046075069474727545,0.003398643477609933,12
ZDT3,Traditional_NEHVI,10,3,0.04076517581500022,0.0026356983566657227,12
ZDT3,Traditional_NEHVI,10,4,0.05249609393774974,0.003310810817832708,12
ZDT3,Traditional_NEHVI,10,5,0.07224860832478346,0.003586142757800511,12
ZDT3,Traditional_NEHVI,10,6,0.06496802348177762,0.004351106049520128,12
ZDT3,Traditional_NEHVI,10,7,0.14265495323993457,0.008965172937679358,12
ZDT3,Traditional_NEHVI,10,8,0.06935284446294021,0.004192372963214159,12
ZDT3,Traditional_NEHVI,10,9,0.05492286952465893,0.0035315750601359708,12
ZDT3,Traditional_NEHVI,20,0,0.07378842162154778,0.004650602748351982,12
ZDT3,Traditional_NEHVI,20,1,0.052299013340609546,0.00272007401194281,12
ZDT3,Traditional_NEHVI,20,2,0.04323602182380876,0.0035881356270406834,12
ZDT3,Traditional_NEHVI,20,3,0.10803637010605223,0.0064444410072959785,12
ZDT3,Traditional_NEHVI,20,4,0.07611810918806852,0.003738458014733281,12
ZDT3,Traditional_NEHVI,20,5,0.07919458992146347,0.004227397569854946,12
ZDT3,Traditional_NEHVI,20,6,0.07179009842480849,0.004082725253557423,12
ZDT3,Traditional_NEHVI,20,7,0.06130298491676706,0.004181055482978019,12
ZDT3,Traditional_NEHVI,20,8,0.05506424375118291,0.0032185566671035773,12
ZDT3,Traditional_NEHVI,20,9,0.046779880995661396,0.0030551787339243575,12
